機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
安歆居家護理所,B10100024,B1,臺北市,中山區,臺北市中山區松江路50號3樓,121.532661438,25.0481796265,B,專業照護服務,臺北市,中山區,02-25372586,crcanhsin@gmail.com,余建華,20180316.0,20241231.0,20221229 22:34:41
臺北市立聯合醫院(陽明院區),B20100008,B2,臺北市,士林區,臺北市士林區岩山里雨聲街105號,121.5314865112,25.1048316956,B,專業照護服務,臺北市,大安區;中山區;中正區;大同區;萬華區;南港區;士林區,02-28353456,B1655@tpech.gov.tw,王智弘,20250101.0,20261231.0,20241025 10:33:54
臺北市立聯合醫院(陽明院區),B20100008,B2,臺北市,士林區,臺北市士林區岩山里雨聲街105號,121.5314865112,25.1048316956,B,專業照護服務,臺北市,士林區,02-28353456,B1655@tpech.gov.tw,王智弘,20180101.0,20241231.0,20221230 12:16:21
臺北市立聯合醫院(和平婦幼院區),B20100009,B2,臺北市,中正區,臺北市中正區社寮中華路二段33號,121.5066833496,25.0355300903,B,專業照護服務,臺北市,中正區,02-23889595#8417,B1049@tpech.gov.tw,王智弘,20180101.0,20241231.0,20221230 12:17:11
臺北市立聯合醫院(和平婦幼院區),B20100009,B2,臺北市,中正區,臺北市中正區社寮中華路二段33號,121.5066833496,25.0355300903,B,專業照護服務,臺北市,大安區;中山區;中正區;大同區;萬華區;南港區;士林區,02-23889595#8417,B1049@tpech.gov.tw,王智弘,20250101.0,20261231.0,20241025 10:30:10
臺北市立聯合醫院(和平婦幼院區),B20100009,B2,臺北市,中正區,臺北市中正區社寮中華路二段33號,121.5066833496,25.0355300903,B,專業照護服務,臺北市,中正區,02-23889595#8417,B1049@tpech.gov.tw,王智弘,20210101.0,20241231.0,20221230 12:16:57
跑居家物理治療所,B40100003,B4,臺北市,士林區,臺北市士林區葫東里重慶北路四段248號,121.5113983154,25.0866203308,B,專業照護服務(CC01),新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;淡水區;汐止區;蘆洲區;五股區;泰山區;深坑區;石碇區;三芝區;石門區;八里區;金山區,0907-091302,a770222boy@gmail.com,張沅輔,20250101.0,20271231.0,20241204 13:41:49
壽合居家職能治療所,B50100003,B5,臺北市,文山區,臺北市文山區興家里興隆路三段221巷4弄14號,121.5601119995,24.9936923981,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,0933-004397,ensonwhj@yahoo.com.tw,吳鴻章,20180101.0,20241231.0,20221229 22:56:29
壽合居家職能治療所,B50100003,B5,臺北市,文山區,臺北市文山區興家里興隆路三段221巷4弄14號,121.5601119995,24.9936923981,B,專業照護服務,新北市,板橋區;中和區;永和區;新店區;淡水區;汐止區;瑞芳區;蘆洲區;八里區;雙溪區,0933-004397,ensonwhj@yahoo.com.tw,吳鴻章,20220101.0,20241231.0,20220302 10:32:30
C+-財團法人台北市中華基督教浸信會慈光堂,BD0100003,BD,臺北市,士林區,臺北市士林區翠山里中社路一段43巷3號,121.5602035522,25.1087741852,B,營養餐飲服務,臺北市,士林區,02-28412290,shoujen2318@gmail.com,柴漢熙,20200101.0,20221231.0,20210129 18:12:35
C+-財團法人台北市中華基督教浸信會慈光堂,BD0100003,BD,臺北市,士林區,臺北市士林區翠山里中社路一段43巷3號,121.5602035522,25.1087741852,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28412290,shoujen2318@gmail.com,柴漢熙,20250101.0,20261231.0,20241205 15:19:08
財團法人天下為公社會福利慈善事業基金會附設新北市私立天下為公居家式服務類長期照顧服務機構,1S0200001,1,新北市,汐止區,新北市汐止區保安里大同路三段423號1樓,121.677482605,25.0716438293,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-86488388,wba@hangan.org,胡世賢,20250101.0,20261231.0,20241119 18:05:51
新北市私立旺福居家長照機構,1X0200001,1,新北市,三重區,新北市三重區溪美里福隆路48號1樓,121.492477417,25.078578949,A,個案管理服務,新北市,板橋區;三重區;新莊區;蘆洲區,02-28571526,wfservice2@gmail.com,黃雅萍,20250101.0,20250630.0,20241231 15:23:49
臺北市政府社會局委託財團法人伊甸社會福利基金會經營管理民生身障社區長照機構（日間照顧）,2S0100002,2,臺北市,松山區,臺北市松山區三民里松山民生東路五段163之1號,121.5627670288,25.0590858459,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27609605,eden3779@eden.org.tw,陳宇昭,20181025.0,20261231.0,20250204 15:02:46
中化銀髮事業股份有限公司附設臺北市私立中化銀髮居家式服務類長期照顧服務機構,1V0100002,1,臺北市,士林區,臺北市士林區舊佳里中山北路5段699巷1號1樓,121.5269546509,25.0976734161,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27970880#208,rainbow@ccpc.com.tw,王謝怡貞,20190301.0,20241231.0,20221230 15:26:00
財團法人天主教失智老人社會福利基金會附設臺北市私立聖若瑟居家式服務類長期照顧服務機構,1S0100009,1,臺北市,萬華區,臺北市萬華區保德里德昌街119號,121.4968490601,25.0241794586,B,喘息服務,臺北市,大同區;萬華區,02-23098728,s8910009@gmail.com,鍾安住,20250328.0,20261231.0,20250331 08:21:50
財團法人天主教失智老人社會福利基金會附設臺北市私立聖若瑟居家式服務類長期照顧服務機構,1S0100009,1,臺北市,萬華區,臺北市萬華區保德里德昌街119號,121.4968490601,25.0241794586,B,居家服務,臺北市,中山區;中正區;大同區;萬華區,02-23098728,s8910009@gmail.com,鍾安住,20180101.0,20231231.0,20211230 14:59:22
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市士林社區式服務類長期照顧服務機構,2S0100007,2,臺北市,士林區,臺北市士林區三玉里忠誠路二段53巷7號6樓,121.5322875977,25.1114368439,B,小規模多機能服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28381571,sldaycare@slsc.org.tw,劉群茂,20250101.0,20261231.0,20241231 11:21:33
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市士林社區式服務類長期照顧服務機構,2S0100007,2,臺北市,士林區,臺北市士林區三玉里忠誠路二段53巷7號6樓,121.5322875977,25.1114368439,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28381571,sldaycare@slsc.org.tw,劉群茂,20250101.0,20261231.0,20241231 12:32:05
中華民國紅心字會附設臺北市私立興隆社區長照機構,2N0100001,2,臺北市,文山區,臺北市文山區明義里興隆路四段105巷47號2樓,121.5631256104,24.98828125,B,日間照顧服務,新北市,新店區;深坑區,02-29367119,ankangtw@gmail.com,劉緒倫,20250101.0,20271231.0,20250113 11:11:54
臺北市私立台大老人長期照顧中心(養護型),A10100009,A1,臺北市,松山區,臺北市松山區敦化里敦化南路一段7號,121.5492858887,25.0469055176,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25792816,tai_da_168@yahoo.com.tw,鄭淑卿,20250101.0,20261231.0,20250204 14:51:46
中化銀髮事業股份有限公司附設臺北市私立中化銀髮居家式服務類長期照顧服務機構,1V0100002,1,臺北市,士林區,臺北市士林區舊佳里中山北路5段699巷1號1樓,121.5269546509,25.0976734161,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27970880#208,rainbow@ccpc.com.tw,王謝怡貞,20181210.0,20231231.0,20211223 16:14:21
財團法人台北市立心慈善基金會附設臺北市私立立心居家式服務類長期照顧服務機構,1S0100005,1,臺北市,萬華區,臺北市萬華區頂碩里艋舺大道120巷39弄3號2樓,121.5023727417,25.0320262909,B,居家服務,臺北市,中正區;萬華區,02-23361555#21,lishin.home@gmail.com,洪金桐,20180101.0,20241231.0,20230206 08:54:00
財團法人台北市立心慈善基金會附設臺北市私立立心居家式服務類長期照顧服務機構,1S0100005,1,臺北市,萬華區,臺北市萬華區頂碩里艋舺大道120巷39弄3號2樓,121.5023727417,25.0320262909,B,居家服務,臺北市,中正區;大同區;萬華區,02-23361555#21,lishin.home@gmail.com,洪金桐,20220101.0,20231231.0,20211230 15:01:57
臺北市政府社會局委託社團法人中華民國士林靈糧堂社會福利協會經營管理臺北市士林社區式服務類長期照顧服務機構,2S0100007,2,臺北市,士林區,臺北市士林區三玉里忠誠路二段53巷7號6樓,121.5322875977,25.1114368439,B,小規模多機能服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28381571,sldaycare@slsc.org.tw,劉群茂,20240101.0,20251231.0,20240116 13:20:41
中華民國紅心字會附設臺北市私立興隆社區長照機構,2N0100001,2,臺北市,文山區,臺北市文山區明義里興隆路四段105巷47號2樓,121.5631256104,24.98828125,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-29367119,ankangtw@gmail.com,劉緒倫,20250101.0,20261231.0,20250113 13:58:11
中華民國紅心字會附設臺北市私立興隆社區長照機構,2N0100001,2,臺北市,文山區,臺北市文山區明義里興隆路四段105巷47號2樓,121.5631256104,24.98828125,B,營養餐飲服務,臺北市,文山區,02-29367119,ankangtw@gmail.com,劉緒倫,20200101.0,20231231.0,20230222 16:36:03
臺北市私立台大老人長期照顧中心(養護型),A10100009,A1,臺北市,松山區,臺北市松山區敦化里敦化南路一段7號,121.5492858887,25.0469055176,B,喘息服務,臺北市,松山區,02-25792816,tai_da_168@yahoo.com.tw,鄭淑卿,20180101.0,20241231.0,20221229 22:51:42
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,1R0100002,1,臺北市,中山區,臺北市中山區中山里松江路131之12號6樓,121.5332489014,25.0542488098,A,個案管理服務,臺北市,士林區,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20250101.0,20261231.0,20241231 19:55:49
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,1R0100002,1,臺北市,中山區,臺北市中山區中山里松江路131之12號6樓,121.5332489014,25.0542488098,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20240424.0,20241231.0,20240425 09:14:36
有限責任臺北市育坊社區照護勞動合作社私立育坊居家長照機構,1T0100001,1,臺北市,北投區,臺北市北投區中庸里大同街299號,121.4992370605,25.1398200989,B,居家服務,臺北市,中山區;大同區;士林區;北投區,02-28957520,yfcare.coop@gmail.com,錢素明,20240101.0,20261231.0,20231229 09:38:35
臺北市私立中山老人長期照顧中心(養護型),A10100011,A1,臺北市,萬華區,臺北市萬華區菜園里峨眉街124號1樓,121.5019760132,25.0446224213,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-23759590,fen.lan8888@gmail.com,趙芬蘭,20250101.0,20261231.0,20250204 14:29:17
臺北市私立康壯老人長期照顧中心(養護型),A10100016,A1,臺北市,松山區,臺北市松山區吉祥里八德路四段203號.205號,121.5638504028,25.0489807129,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27686697,yao4343@yahoo.com.tw,李碧欗,20250101.0,20261231.0,20250204 11:33:48
臺北市私立晨欣老人長期照顧中心(養護型),A10100017,A1,臺北市,中山區,臺北市中山區集英里中山北路2段96巷19號3樓,121.5219192505,25.0598964691,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25212226,chenxin96193@gmail.com,李政勳,20250101.0,20261231.0,20241202 10:50:26
臺北市私立晨欣老人長期照顧中心(養護型),A10100017,A1,臺北市,中山區,臺北市中山區集英里中山北路2段96巷19號3樓,121.5219192505,25.0598964691,B,喘息服務,臺北市,萬華區,02-25212226,chenxin96193@gmail.com,李政勳,20180927.0,20241231.0,20221229 23:17:29
新北市私立至傑護理之家,A30200007,A3,新北市,板橋區,新北市板橋區和平路14巷9號1-2樓、9之1號1樓,121.461517334,24.9928741455,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-89641787,a1952000@yahoo.com.tw,黃惠珍,20250101.0,20271231.0,20250221 09:23:42
振興醫療財團法人附設振興居家護理所,B10100002,B1,臺北市,北投區,臺北市北投區榮華里振興街45號,121.5224685669,25.1175117493,B,專業照護服務,臺北市,士林區;北投區,02-28264400,ch7727@chgh.org.tw,李怡慧,20230428.0,20241231.0,20230501 09:29:05
臺北榮民總醫院,B10100015,B1,臺北市,北投區,臺北市北投區永欣里石牌路二段201號,121.5203857422,25.1192111969,B,專業照護服務,臺北市,士林區;北投區,0228712121,huangms@vghtpe.gov.tw,陳威明,20250101.0,20261231.0,20241205 15:17:04
臺北榮民總醫院,B10100015,B1,臺北市,北投區,臺北市北投區永欣里石牌路二段201號,121.5203857422,25.1192111969,B,專業照護服務,臺北市,北投區,0228712121,huangms@vghtpe.gov.tw,陳威明,20180312.0,20241231.0,20221230 20:45:54
安歆居家護理所,B10100024,B1,臺北市,中山區,臺北市中山區松江路50號3樓,121.532661438,25.0481796265,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;汐止區;土城區;蘆洲區;五股區;林口區;深坑區;石碇區,02-25372586,crcanhsin@gmail.com,余建華,20220101.0,20241231.0,20220210 15:17:48
安歆居家護理所,B10100024,B1,臺北市,中山區,臺北市中山區松江路50號3樓,121.532661438,25.0481796265,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;汐止區;土城區;蘆洲區;五股區;林口區;深坑區;石碇區,02-25372586,crcanhsin@gmail.com,余建華,20250101.0,20271231.0,20250109 16:03:08
