機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
社團法人高雄市愛家倍照顧關懷協會附設高雄市私立愛家倍居家式服務類長期照顧服務機構,1R1500016,1,高雄市,前鎮區,高雄市前鎮區盛豐里一心二路128號5樓之2,120.3546905518,22.6175746918,B,居家服務,高雄市,鹽埕區;鼓山區;左營區;三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;大寮區;大樹區;仁武區;鳥松區,07-7190080,lovehome7190080@gmail.com,黃柏偉,20240701,20261231,20240626 08:58:59
社團法人高雄市新月社會福利發展協會附設高雄市私立新月居家長照機構,1R1500020,1,高雄市,鳳山區,高雄市鳳山區誠義里鳳頂路441號1樓,120.3626098633,22.6078109741,B,喘息服務,高雄市,前鎮區;鳳山區;大寮區;大樹區,07-7902677,newmoon.giv@gmail.com,曾柏菘,20230101,20240630,20240206 14:48:15
財團法人高雄市私立萃文書院社會福利慈善事業基金會附設高雄市私立萃文居家式服務類長期照顧服務機構,1S1500004,1,高雄市,內門區,高雄市內門區內豊里內埔83號,120.4616317749,22.9406776428,B,喘息服務,高雄市,鳳山區;旗山區;美濃區;杉林區;內門區,07-6671006,jw970301@yahoo.com.tw,黃碧恭,20210401,20221231,20210331 09:45:08
高雄市花甲照顧發展協會附設高雄市私立花甲居家長照機構,1X1500010,1,高雄市,橋頭區,高雄市橋頭區仕和里仕豐路13號1樓,120.3086090088,22.7513389587,B,喘息服務,高雄市,左營區;楠梓區;大社區;岡山區;橋頭區;彌陀區;梓官區,07-6117247,huachia7247@gmail.com,孫昭榮,20210401,20240630,20231230 16:19:30
衛生福利部旗山醫院居家式服務類長期照顧服務機構,1A1500001,1,高雄市,旗山區,高雄市旗山區大德里東新街25巷8號5樓,120.4828491211,22.8799819946,B,喘息服務,高雄市,旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;桃源區,07-6613811#3609,swr@chis.mohw.gov.tw,陳明智,20230101,20240630,20231219 10:21:55
高雄市玉山社會福利關懷協會私立弘宥居家長照機構,1N1500002,1,高雄市,左營區,高雄市左營區福山里重愛路22巷48號,120.3195571899,22.6840324402,B,居家服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區,07-3106023,shan.hc3106023@gmail.com,陳旭輝,20230101,20240630,20231218 16:36:19
高雄市玉山社會福利關懷協會私立弘宥居家長照機構,1N1500002,1,高雄市,左營區,高雄市左營區福山里重愛路22巷48號,120.3195571899,22.6840324402,B,居家服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區,07-3106023,shan.hc3106023@gmail.com,陳旭輝,20210401,20221231,20210501 16:21:17
社團法人高雄市家庭照顧者關懷協會附設高雄市私立家關居家式服務類長期照顧服務機構,1R1500001,1,高雄市,三民區,高雄市三民區十美里漢口街137號,120.3122558594,22.646440506,B,營養餐飲服務,高雄市,三民區,07-3223839,kh.caregiver@gmail.com,簡淑媛,20200901,20211231,20201231 10:33:30
社團法人台灣身心機能活化運動協會私立翠華園居家長照機構,1R1500006,1,高雄市,左營區,高雄市左營區海勝里翠華路601巷69號2樓,120.2896881104,22.6731586456,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;仁武區,07-5884647,kinou.hcs@gmail.com,魏成安,20240701,20261231,20240625 18:33:05
社團法人高雄市照顧技術推廣協會附設高雄市私立高雄照協居家式服務類長期照顧服務機構,1R1500009,1,高雄市,岡山區,高雄市岡山區後紅里三民路38號,120.2984085083,22.7912101746,B,居家服務,高雄市,左營區;楠梓區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區,07-6223939,kp2011699@gmail.com,丁麗寬,20230101,20240630,20231218 15:55:19
社團法人高雄市照顧技術推廣協會附設高雄市私立高雄照協居家式服務類長期照顧服務機構,1R1500009,1,高雄市,岡山區,高雄市岡山區後紅里三民路38號,120.2984085083,22.7912101746,B,營養餐飲服務,高雄市,岡山區;燕巢區;阿蓮區;路竹區;湖內區;茄萣區;梓官區,07-6223939,kp2011699@gmail.com,丁麗寬,20180101,20240331,20240201 12:39:39
社團法人高雄市善護關愛協會附設高雄市私立善護居家式服務類長期照顧服務機構,1R1500012,1,高雄市,新興區,高雄市新興區大明里中正四路53號8樓之1,120.2999572754,22.6304855347,B,居家服務,高雄市,鹽埕區;鼓山區;三民區;新興區;前金區;苓雅區;前鎮區;鳳山區,07-2416336,a2416112@yahoo.com.tw,鄭昭儒,20230101,20240630,20231218 15:28:06
社團法人高雄市愛家倍照顧關懷協會附設高雄市私立愛家倍居家式服務類長期照顧服務機構,1R1500016,1,高雄市,前鎮區,高雄市前鎮區盛豐里一心二路128號5樓之2,120.3546905518,22.6175746918,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;三民區;新興區;前金區;苓雅區;前鎮區;鳳山區,07-7190080,lovehome7190080@gmail.com,黃柏偉,20230101,20240630,20231229 16:54:12
社團法人高雄市愛家倍照顧關懷協會附設高雄市私立愛家倍居家式服務類長期照顧服務機構,1R1500016,1,高雄市,前鎮區,高雄市前鎮區盛豐里一心二路128號5樓之2,120.3546905518,22.6175746918,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;大寮區;大樹區;仁武區;鳥松區,07-7190080,lovehome7190080@gmail.com,黃柏偉,20240701,20261231,20240626 09:01:27
社團法人高雄市新月社會福利發展協會附設高雄市私立新月居家長照機構,1R1500020,1,高雄市,鳳山區,高雄市鳳山區誠義里鳳頂路441號1樓,120.3626098633,22.6078109741,B,喘息服務,高雄市,新興區;苓雅區;前鎮區;小港區;鳳山區;林園區;大寮區;大樹區;仁武區;鳥松區,07-7902677,newmoon.giv@gmail.com,曾柏菘,20180323,20221231,20210714 09:07:40
財團法人高雄市私立典寶社會福利慈善事業基金會私立典寶居家長照機構,1S1500002,1,高雄市,三民區,高雄市三民區達德里博愛一路70號11樓,120.3032073975,22.6432609558,B,喘息服務,高雄市,鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區,07-3112600,dbhsc598@gmail.com,鄭嘉琳,20240701,20261231,20240626 14:21:43
社團法人高雄市路竹社會福利協會附設高雄市私立路協居家式服務類長期照顧服務機構,1R1500014,1,高雄市,路竹區,高雄市路竹區竹南里竹南街5號2樓,120.260597229,22.8538227081,B,居家服務,高雄市,小港區;鳳山區;大寮區;大樹區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區,07-6969391,mmmmmmm98@yahoo.com.tw,曾清文,20210401,20221231,20210501 15:28:59
社團法人台灣照顧服務人力管理協會附設高雄市私立福愛園居家長照機構,1R1500017,1,高雄市,鳳山區,高雄市鳳山區協和里自治街75巷11號1樓,120.3516235352,22.6232872009,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;鳥松區,0985-639733,loveroad104@yahoo.com.tw,孫臺雄,20240701,20261231,20240630 15:09:42
社團法人台灣照顧服務人力管理協會附設高雄市私立福愛園居家長照機構,1R1500017,1,高雄市,鳳山區,高雄市鳳山區協和里自治街75巷11號1樓,120.3516235352,22.6232872009,B,居家服務,高雄市,鹽埕區;鼓山區;左營區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;鳥松區,0985-639733,loveroad104@yahoo.com.tw,孫臺雄,20230101,20240630,20231218 14:47:23
社團法人高雄長期照顧人員福利促進協會附設高雄市私立長促居家式服務類長期照顧服務機構,1R1500018,1,高雄市,大寮區,高雄市大寮區中庄里鳳屏一路472號3樓,120.3480987549,22.6269512177,B,居家服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;梓官區,07-7011607,wpmember@yahoo.com.tw,顏志評,20230101,20240630,20231218 16:07:53
財團法人弘道老人福利基金會附設高雄市私立弘道居家式服務類長期照顧服務機構,1S1500005,1,高雄市,左營區,高雄市左營區新下里自由二路309號3樓,120.3081436157,22.6632423401,B,喘息服務,高雄市,鼓山區;左營區;三民區,07-5563225,hondao.south@hondao.org.tw,王乃弘,20210401,20240630,20231230 17:48:04
財團法人弘道老人福利基金會附設高雄市私立弘道居家式服務類長期照顧服務機構,1S1500005,1,高雄市,左營區,高雄市左營區新下里自由二路309號3樓,120.3081436157,22.6632423401,B,居家服務,高雄市,鼓山區;左營區;三民區,07-5563225,hondao.south@hondao.org.tw,王乃弘,20230101,20240630,20231218 16:27:08
財團法人高雄市郭吳麗珠社會福利慈善事業基金會附設高雄市私立財團法人高雄市郭吳麗珠社會福利慈善事業基金會居家式服務類長期照顧服務機構,1S1500010,1,高雄市,前鎮區,高雄市前鎮區民權里一心一路243號8樓之4,120.3151321411,22.6090545654,B,喘息服務,高雄市,三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;大寮區;大樹區;鳥松區,07-3318505,daxin2@hibox.hinet.net,郭光皓,20240701,20261231,20240630 16:02:56
財團法人高雄市郭吳麗珠社會福利慈善事業基金會附設高雄市私立財團法人高雄市郭吳麗珠社會福利慈善事業基金會居家式服務類長期照顧服務機構,1S1500010,1,高雄市,前鎮區,高雄市前鎮區民權里一心一路243號8樓之4,120.3151321411,22.6090545654,B,居家服務,高雄市,三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;大寮區;大樹區;鳥松區,07-3318505,daxin2@hibox.hinet.net,郭光皓,20240701,20261231,20240626 14:34:34
財團法人高雄市郭吳麗珠社會福利慈善事業基金會附設高雄市私立財團法人高雄市郭吳麗珠社會福利慈善事業基金會居家式服務類長期照顧服務機構,1S1500010,1,高雄市,前鎮區,高雄市前鎮區民權里一心一路243號8樓之4,120.3151321411,22.6090545654,B,營養餐飲服務,高雄市,鳳山區,07-3318505,daxin2@hibox.hinet.net,郭光皓,20200101,20201231,20201229 17:54:13
有限責任高雄市滿緣照顧服務勞動合作社附設高雄市私立滿緣居家式服務類長期照顧服務機構,1T1500006,1,高雄市,前金區,高雄市前金區東金里永恆街18號,120.2942886353,22.6296615601,B,居家服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;鳳山區;仁武區;鳥松區;岡山區;橋頭區,07-2413162,manyuankh02@gmail.com,李幸憙,20210401,20221231,20210501 15:00:34
社團法人高雄市善護關愛協會附設高雄市私立善護居家式服務類長期照顧服務機構,1R1500012,1,高雄市,新興區,高雄市新興區大明里中正四路53號8樓之1,120.2999572754,22.6304855347,B,喘息服務,高雄市,鹽埕區;鼓山區;三民區;新興區;前金區;苓雅區;前鎮區;鳳山區,07-2416336,a2416112@yahoo.com.tw,鄭昭儒,20240701,20261231,20240626 08:54:44
社團法人高雄市新月社會福利發展協會附設高雄市私立新月居家長照機構,1R1500020,1,高雄市,鳳山區,高雄市鳳山區誠義里鳳頂路441號1樓,120.3626098633,22.6078109741,B,居家服務,高雄市,大樹區,07-7902677,newmoon.giv@gmail.com,曾柏菘,20230101,20240630,20240206 14:48:15
社團法人高雄市路竹社會福利協會附設高雄市私立路協居家式服務類長期照顧服務機構,1R1500014,1,高雄市,路竹區,高雄市路竹區竹南里竹南街5號2樓,120.260597229,22.8538227081,B,喘息服務,高雄市,小港區;鳳山區;大寮區;大樹區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區,07-6969391,mmmmmmm98@yahoo.com.tw,曾清文,20210401,20240630,20231229 16:55:23
社團法人台灣照顧服務人力管理協會附設高雄市私立福愛園居家長照機構,1R1500017,1,高雄市,鳳山區,高雄市鳳山區協和里自治街75巷11號1樓,120.3516235352,22.6232872009,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;鳥松區,0985-639733,loveroad104@yahoo.com.tw,孫臺雄,20230101,20240630,20231229 16:23:25
社團法人高雄長期照顧人員福利促進協會附設高雄市私立長促居家式服務類長期照顧服務機構,1R1500018,1,高雄市,大寮區,高雄市大寮區中庄里鳳屏一路472號3樓,120.3480987549,22.6269512177,B,居家服務,高雄市,鹽埕區;鼓山區;左營區;三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;林園區;大寮區;大社區;仁武區;鳥松區,07-7011607,wpmember@yahoo.com.tw,顏志評,20210401,20221231,20210501 15:43:05
社團法人高雄長期照顧人員福利促進協會附設高雄市私立長促居家式服務類長期照顧服務機構,1R1500018,1,高雄市,大寮區,高雄市大寮區中庄里鳳屏一路472號3樓,120.3480987549,22.6269512177,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;梓官區,07-7011607,wpmember@yahoo.com.tw,顏志評,20240701,20261231,20240630 15:37:26
財團法人弘道老人福利基金會附設高雄市私立弘道居家式服務類長期照顧服務機構,1S1500005,1,高雄市,左營區,高雄市左營區新下里自由二路309號3樓,120.3081436157,22.6632423401,B,居家服務,高雄市,左營區;楠梓區;三民區,07-5563225,hondao.south@hondao.org.tw,王乃弘,20210401,20221231,20210501 16:13:08
財團法人弘道老人福利基金會附設高雄市私立弘道居家式服務類長期照顧服務機構,1S1500005,1,高雄市,左營區,高雄市左營區新下里自由二路309號3樓,120.3081436157,22.6632423401,B,居家服務,高雄市,鼓山區;左營區;三民區;前金區,07-5563225,hondao.south@hondao.org.tw,王乃弘,20240701,20261231,20240630 15:55:20
財團法人弘道老人福利基金會附設高雄市私立弘道居家式服務類長期照顧服務機構,1S1500005,1,高雄市,左營區,高雄市左營區新下里自由二路309號3樓,120.3081436157,22.6632423401,B,喘息服務,高雄市,鼓山區;左營區;三民區;前金區,07-5563225,hondao.south@hondao.org.tw,王乃弘,20240701,20261231,20240630 15:55:55
財團法人高雄市郭吳麗珠社會福利慈善事業基金會附設高雄市私立財團法人高雄市郭吳麗珠社會福利慈善事業基金會居家式服務類長期照顧服務機構,1S1500010,1,高雄市,前鎮區,高雄市前鎮區民權里一心一路243號8樓之4,120.3151321411,22.6090545654,B,居家服務,高雄市,三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;大寮區;大樹區;鳥松區,07-3318505,daxin2@hibox.hinet.net,郭光皓,20230101,20240630,20231218 16:31:09
財團法人高雄市郭吳麗珠社會福利慈善事業基金會附設高雄市私立財團法人高雄市郭吳麗珠社會福利慈善事業基金會居家式服務類長期照顧服務機構,1S1500010,1,高雄市,前鎮區,高雄市前鎮區民權里一心一路243號8樓之4,120.3151321411,22.6090545654,B,居家服務,高雄市,三民區;新興區;前金區;苓雅區;前鎮區;小港區;鳳山區;大寮區;大樹區;鳥松區,07-3318505,daxin2@hibox.hinet.net,郭光皓,20210401,20221231,20210501 16:19:22
有限責任高雄市滿緣照顧服務勞動合作社附設高雄市私立滿緣居家式服務類長期照顧服務機構,1T1500006,1,高雄市,前金區,高雄市前金區東金里永恆街18號,120.2942886353,22.6296615601,B,喘息服務,高雄市,鹽埕區;鼓山區;左營區;楠梓區;三民區;新興區;前金區;苓雅區;前鎮區;旗津區;小港區;鳳山區;林園區;大寮區;大樹區;大社區;仁武區;鳥松區;岡山區;橋頭區;燕巢區;田寮區;阿蓮區;路竹區;湖內區;茄萣區;永安區;彌陀區;梓官區;旗山區;美濃區;六龜區;甲仙區;杉林區;內門區;茂林區;桃源區;那瑪夏區,07-2413162,manyuankh02@gmail.com,李幸憙,20230501,20251231,20241108 11:37:02
